country_code,time_batch,interval_start,interval_end,event_count
AUS,2007-03-02,2007-03-02,2007-03-02,1
AUS,2007-06-05,2007-06-05,2007-06-05,1
AUS,2007-06-08,2007-06-08,2007-06-08,1
AUS,2008-01-03,2008-01-03,2008-01-03,1
AUS,2008-01-14,2008-01-14,2008-01-14,1
AUS,2008-02-13,2008-02-13,2008-02-13,1
AUS,2008-11-15,2008-11-15,2008-11-15,1
AUS,2008-11-20,2008-11-20,2008-11-20,1
AUS,2009-01-13,2009-01-13,2009-01-13,1
AUS,2009-01-26,2009-01-26,2009-01-26,1
AUS,2009-01-27,2009-01-27,2009-01-27,1
AUS,2009-02-02,2009-02-02,2009-02-02,1
AUS,2009-05-19,2009-05-19,2009-05-19,1
AUS,2009-11-01,2009-11-01,2009-11-01,1
AUS,2009-12-25,2009-12-25,2009-12-25,1
AUS,2010-02-13,2010-02-13,2010-02-13,1
AUS,2010-02-28,2010-02-28,2010-02-28,1
AUS,2010-03-06,2010-03-06,2010-03-06,1
AUS,2010-03-21,2010-03-21,2010-03-21,1
AUS,2010-03-22,2010-03-22,2010-03-22,1
AUS,2010-09-01,2010-09-01,2010-09-01,1
AUS,2010-11-27,2010-11-27,2010-11-27,1
AUS,2010-12-15,2010-12-15,2010-12-15,1
AUS,2010-12-25,2010-12-25,2010-12-25,1
AUS,2011-02-02,2011-02-02,2011-02-02,1
AUS,2011-03-14,2011-03-14,2011-03-14,1
AUS,2011-08-23,2011-08-23,2011-08-23,1
AUS,2011-11-18,2011-11-18,2011-11-18,1
AUS,2012-01-22,2012-01-22,2012-01-22,1
AUS,2012-02-24,2012-02-24,2012-02-24,1
AUS,2012-06-21,2012-06-21,2012-06-21,1
AUS,2013-01-01,2013-01-01,2013-01-01,1
AUS,2013-01-23,2013-01-23,2013-01-23,1
AUS,2013-06-09,2013-06-09,2013-06-09,1
AUS,2013-10-18,2013-10-18,2013-10-18,1
AUS,2014-01-13,2014-01-13,2014-01-13,2
AUS,2014-02-07,2014-02-07,2014-02-07,1
AUS,2014-11-22,2014-11-22,2014-11-22,1
AUS,2015-01-03,2015-01-03,2015-01-03,1
AUS,2015-02-20,2015-02-20,2015-02-20,1
AUS,2015-02-22,2015-02-22,2015-02-22,1
AUS,2015-03-12,2015-03-12,2015-03-12,1
AUS,2015-04-20,2015-04-20,2015-04-20,1
AUS,2015-04-30,2015-04-30,2015-04-30,1
AUS,2015-11-25,2015-11-25,2015-11-25,1
AUS,2015-12-19,2015-12-19,2015-12-19,1
AUS,2016-01-01,2016-01-01,2016-01-01,1
AUS,2016-01-05,2016-01-05,2016-01-05,1
AUS,2016-06-04,2016-06-04,2016-06-04,1
AUS,2016-09-10,2016-09-10,2016-09-10,1
AUS,2017-02-09,2017-02-09,2017-02-09,1
AUS,2017-03-06,2017-03-06,2017-03-06,1
AUS,2017-03-27,2017-03-27,2017-03-27,1
AUS,2018-01,2018-01-01,2018-01-31,1
AUS,2018-03-09,2018-03-09,2018-03-09,1
AUS,2018-12,2018-12-01,2018-12-31,1
AUS,2019-01-27,2019-01-27,2019-01-27,1
AUS,2019-03-01,2019-03-01,2019-03-01,1
AUS,2019-09-01,2019-09-01,2019-09-01,1
AUS,2020-01-19,2020-01-19,2020-01-19,1
AUS,2020-02-04,2020-02-04,2020-02-04,1
AUS,2020-10-31,2020-10-31,2020-10-31,1
AUS,2021-02-01,2021-02-01,2021-02-01,1
AUS,2021-02-23,2021-02-23,2021-02-23,1
AUS,2021-02-25,2021-02-25,2021-02-25,1
AUS,2021-03-18,2021-03-18,2021-03-18,1
AUS,2021-04-11,2021-04-11,2021-04-11,1
AUS,2021-06-09,2021-06-09,2021-06-09,1
AUS,2021-11-15,2021-11-15,2021-11-15,1
AUS,2022-01-08,2022-01-08,2022-01-08,1
AUS,2022-02-22,2022-02-22,2022-02-22,1
AUS,2022-03-25,2022-03-25,2022-03-25,1
AUS,2022-07-01,2022-07-01,2022-07-01,1
AUS,2022-10-12,2022-10-12,2022-10-12,1
AUS,2023-01-06,2023-01-06,2023-01-06,1
AUS,2023-03-01,2023-03-01,2023-03-01,1
AUS,2023-03-10,2023-03-10,2023-03-10,1
AUS,2023-05-16,2023-05-16,2023-05-16,1
AUS,2023-06-11,2023-06-11,2023-06-11,1
AUS,2023-11-27,2023-11-27,2023-11-27,1
AUS,2023-12-13,2023-12-13,2023-12-13,1
AUS,2023-12-23,2023-12-23,2023-12-23,1
AUT,2000-03-28,2000-03-28,2000-03-28,1
AUT,2000-05-27,2000-05-27,2000-05-27,1
AUT,2000-10-11,2000-10-11,2000-10-11,1
AUT,2002-08-12,2002-08-12,2002-08-12,1
AUT,2002-10-26,2002-10-26,2002-10-26,1
AUT,2002-11-14,2002-11-14,2002-11-14,1
AUT,2003-07,2003-07-01,2003-07-31,1
AUT,2005-07-10,2005-07-10,2005-07-10,1
AUT,2005-08-21,2005-08-21,2005-08-21,1
AUT,2005-12-27,2005-12-27,2005-12-27,1
AUT,2006-03-28,2006-03-28,2006-03-28,1
AUT,2007-01-18,2007-01-18,2007-01-18,1
AUT,2007-07,2007-07-01,2007-07-31,1
AUT,2007-09-05,2007-09-05,2007-09-05,1
AUT,2008-02-08,2008-02-08,2008-02-08,1
AUT,2008-03-01,2008-03-01,2008-03-01,1
AUT,2009-06-22,2009-06-22,2009-06-22,1
AUT,2009-07-16,2009-07-16,2009-07-16,1
AUT,2009-07-23,2009-07-23,2009-07-23,1
AUT,2009-12-18,2009-12-18,2009-12-18,1
AUT,2012-02,2012-02-01,2012-02-29,1
AUT,2013-06-02,2013-06-02,2013-06-02,1
AUT,2015-08-28,2015-08-28,2015-08-28,1
AUT,2016-06-01,2016-06-01,2016-06-01,1
AUT,2017-08-04,2017-08-04,2017-08-04,1
AUT,2017-08-19,2017-08-19,2017-08-19,1
AUT,2019-01-05,2019-01-05,2019-01-05,1
AUT,2019-07-24,2019-07-24,2019-07-24,1
AUT,2020-02-10,2020-02-10,2020-02-10,1
AUT,2021-07-17,2021-07-17,2021-07-17,1
AUT,2022-05-30,2022-05-30,2022-05-30,1
AUT,2022-08-17,2022-08-17,2022-08-17,1
AUT,2023-02-04,2023-02-04,2023-02-04,1
AUT,2023-07,2023-07-01,2023-07-31,1
AZE,2000-09-22,2000-09-22,2000-09-22,1
AZE,2000-10,2000-10-01,2000-10-31,1
AZE,2000-11-25,2000-11-25,2000-11-25,1
AZE,2000-12,2000-12-01,2000-12-31,1
AZE,2002-10-22,2002-10-22,2002-10-22,1
AZE,2003-04-16,2003-04-16,2003-04-16,1
AZE,2005-12-23,2005-12-23,2005-12-23,1
AZE,2007-09-07,2007-09-07,2007-09-07,1
AZE,2009-09-21,2009-09-21,2009-09-21,1
AZE,2010-05-04,2010-05-04,2010-05-04,1
AZE,2012-02,2012-02-01,2012-02-29,1
AZE,2012-05-07,2012-05-07,2012-05-07,1
AZE,2012-05-18,2012-05-18,2012-05-18,1
AZE,2015-05-19,2015-05-19,2015-05-19,1
AZE,2015-12-04,2015-12-04,2015-12-04,1
AZE,2018-03-02,2018-03-02,2018-03-02,1
AZE,2021-11-30,2021-11-30,2021-11-30,1
BDI,2000-05,2000-05-01,2000-05-31,1
BDI,2000-09,2000-09-01,2000-09-30,1
BDI,2000-10,2000-10-01,2000-10-31,1
BDI,2000-12-27,2000-12-27,2000-12-27,1
BDI,2001-10-15,2001-10-15,2001-10-15,1
BDI,2002-03,2002-03-01,2002-03-31,1
BDI,2002-05-06,2002-05-06,2002-05-06,1
BDI,2002-06-11,2002-06-11,2002-06-11,1
BDI,2002-06-17,2002-06-17,2002-06-17,1
BDI,2002-07,2002-07-01,2002-07-31,1
BDI,2002-07-06,2002-07-06,2002-07-06,1
BDI,2003-01-16,2003-01-16,2003-01-16,1
BDI,2003-03-24,2003-03-24,2003-03-24,1
BDI,2003-09,2003-09-01,2003-09-30,1
BDI,2003-12,2003-12-01,2003-12-31,1
BDI,2004-01-04,2004-01-04,2004-01-04,1
BDI,2004-02-20,2004-02-20,2004-02-20,1
BDI,2004-02-24,2004-02-24,2004-02-24,1
BDI,2004-03-07,2004-03-07,2004-03-07,1
BDI,2005-01,2005-01-01,2005-01-31,1
BDI,2005-01-03,2005-01-03,2005-01-03,1
BDI,2005-01-05,2005-01-05,2005-01-05,1
BDI,2005-02-02,2005-02-02,2005-02-02,1
BDI,2006-01-31,2006-01-31,2006-01-31,1
BDI,2006-04-24,2006-04-24,2006-04-24,1
BDI,2006-05-17,2006-05-17,2006-05-17,1
BDI,2006-05-18,2006-05-18,2006-05-18,1
BDI,2006-06,2006-06-01,2006-06-30,1
BDI,2006-08-26,2006-08-26,2006-08-26,1
BDI,2006-12,2006-12-01,2006-12-31,1
BDI,2007-01-01,2007-01-01,2007-01-01,1
BDI,2007-10-15,2007-10-15,2007-10-15,1
BDI,2007-12-11,2007-12-11,2007-12-11,1
BDI,2008-04-10,2008-04-10,2008-04-10,1
BDI,2008-09,2008-09-01,2008-09-30,1
BDI,2008-09-20,2008-09-20,2008-09-20,1
BDI,2009-03-30,2009-03-30,2009-03-30,1
BDI,2009-04-12,2009-04-12,2009-04-12,1
BDI,2009-07-09,2009-07-09,2009-07-09,1
BDI,2009-10-24,2009-10-24,2009-10-24,1
BDI,2009-12,2009-12-01,2009-12-31,1
BDI,2010-01,2010-01-01,2010-01-31,1
BDI,2010-02,2010-02-01,2010-02-28,1
BDI,2010-10-08,2010-10-08,2010-10-08,1
BDI,2011,2011-01-01,2011-12-31,1
BDI,2011-02-16,2011-02-16,2011-02-16,1
BDI,2011-03-20,2011-03-20,2011-03-20,1
BDI,2011-08-05,2011-08-05,2011-08-05,1
BDI,2014-02-19,2014-02-19,2014-02-19,1
BDI,2015-03-29,2015-03-29,2015-03-29,1
BDI,2015-11,2015-11-01,2015-11-30,1
BDI,2016-04-11,2016-04-11,2016-04-11,1
BDI,2016-04-25,2016-04-25,2016-04-25,1
BDI,2016-08-03,2016-08-03,2016-08-03,1
BDI,2017-03-16,2017-03-16,2017-03-16,1
BDI,2018-01-14,2018-01-14,2018-01-14,1
BDI,2018-04-28,2018-04-28,2018-04-28,1
BDI,2018-05-04,2018-05-04,2018-05-04,1
BDI,2019-01-17,2019-01-17,2019-01-17,1
BDI,2019-12-05,2019-12-05,2019-12-05,1
BDI,2019-12-21,2019-12-21,2019-12-21,1
BDI,2020-01-28,2020-01-28,2020-01-28,1
BDI,2020-03-16,2020-03-16,2020-03-16,1
BDI,2020-04-13,2020-04-13,2020-04-13,1
BDI,2021-04-12,2021-04-12,2021-04-12,1
BDI,2021-12-07,2021-12-07,2021-12-07,1
BDI,2023-03-31,2023-03-31,2023-03-31,1
BDI,2023-10-26,2023-10-26,2023-10-26,1
BEL,2002-01-27,2002-01-27,2002-01-27,1
BEL,2002-02-11,2002-02-11,2002-02-11,1
BEL,2002-08-26,2002-08-26,2002-08-26,1
BEL,2002-10-26,2002-10-26,2002-10-26,1
BEL,2003-01-01,2003-01-01,2003-01-01,1
BEL,2003-08-01,2003-08-01,2003-08-01,1
BEL,2003-12-20,2003-12-20,2003-12-20,1
BEL,2004-07-30,2004-07-30,2004-07-30,1
BEL,2005-09-10,2005-09-10,2005-09-10,1
BEL,2005-11-25,2005-11-25,2005-11-25,1
BEL,2005-12-27,2005-12-27,2005-12-27,1
BEL,2006-06,2006-06-01,2006-06-30,1
BEL,2007-01-18,2007-01-18,2007-01-18,1
BEL,2008-02-29,2008-02-29,2008-02-29,1
BEL,2009-01,2009-01-01,2009-01-31,1
BEL,2010-01-27,2010-01-27,2010-01-27,1
BEL,2010-02-15,2010-02-15,2010-02-15,1
BEL,2010-02-28,2010-02-28,2010-02-28,1
BEL,2010-11-11,2010-11-11,2010-11-11,1
BEL,2010-12-23,2010-12-23,2010-12-23,1
BEL,2011-08-18,2011-08-18,2011-08-18,1
BEL,2012-02,2012-02-01,2012-02-29,1
BEL,2013-10-19,2013-10-19,2013-10-19,1
BEL,2013-12-04,2013-12-04,2013-12-04,1
BEL,2013-12-26,2013-12-26,2013-12-26,1
BEL,2014-06-08,2014-06-08,2014-06-08,1
BEL,2015-06-30,2015-06-30,2015-06-30,1
BEL,2016-06-02,2016-06-02,2016-06-02,1
BEL,2016-06-23,2016-06-23,2016-06-23,1
BEL,2018-01-17,2018-01-17,2018-01-17,1
BEL,2018-07,2018-07-01,2018-07-31,1
BEL,2019-06-21,2019-06-21,2019-06-21,1
BEL,2019-07-19,2019-07-19,2019-07-19,1
BEL,2019-08-23,2019-08-23,2019-08-23,1
BEL,2020-02-09,2020-02-09,2020-02-09,1
BEL,2020-08-05,2020-08-05,2020-08-05,1
BEL,2021-07-14,2021-07-14,2021-07-14,1
BEL,2021-07-24,2021-07-24,2021-07-24,1
BEL,2021-10-21,2021-10-21,2021-10-21,1
BEL,2022-02-18,2022-02-18,2022-02-18,1
BEL,2022-05-30,2022-05-30,2022-05-30,1
BEL,2023-07,2023-07-01,2023-07-31,1
BEL,2023-11-02,2023-11-02,2023-11-02,1
BEL,2023-11-06,2023-11-06,2023-11-06,1
BEN,2000-02,2000-02-01,2000-02-29,1
BEN,2000-03,2000-03-01,2000-03-31,1
BEN,2000-05-14,2000-05-14,2000-05-14,1
BEN,2000-10-16,2000-10-16,2000-10-16,1
BEN,2001-01-01,2001-01-01,2001-01-01,1
BEN,2001-01,2001-01-01,2001-01-31,1
BEN,2001-05-09,2001-05-09,2001-05-09,1
BEN,2001-08-06,2001-08-06,2001-08-06,1
BEN,2001-08-27,2001-08-27,2001-08-27,1
BEN,2002-01,2002-01-01,2002-01-31,1
BEN,2002-02-17,2002-02-17,2002-02-17,1
BEN,2003-01-01,2003-01-01,2003-01-01,1
BEN,2003-12-25,2003-12-25,2003-12-25,1
BEN,2005-06-06,2005-06-06,2005-06-06,1
BEN,2006-05-25,2006-05-25,2006-05-25,1
BEN,2007-05-30,2007-05-30,2007-05-30,1
BEN,2007-07,2007-07-01,2007-07-31,1
BEN,2008-01,2008-01-01,2008-01-31,1
BEN,2008-04-22,2008-04-22,2008-04-22,1
BEN,2008-07,2008-07-01,2008-07-31,1
BEN,2008-07-21,2008-07-21,2008-07-21,1
BEN,2008-09-22,2008-09-22,2008-09-22,1
BEN,2009-05,2009-05-01,2009-05-31,1
BEN,2009-06-22,2009-06-22,2009-06-22,1
BEN,2009-08,2009-08-01,2009-08-31,1
BEN,2009-10-30,2009-10-30,2009-10-30,1
BEN,2010,2010-01-01,2010-12-31,1
BEN,2010-01-15,2010-01-15,2010-01-15,1
BEN,2010-07,2010-07-01,2010-07-31,1
BEN,2010-10,2010-10-01,2010-10-31,1
BEN,2011-06-20,2011-06-20,2011-06-20,1
BEN,2011-07-05,2011-07-05,2011-07-05,1
BEN,2012-09-01,2012-09-01,2012-09-01,1
BEN,2012-12-17,2012-12-17,2012-12-17,1
BEN,2013-01-05,2013-01-05,2013-01-05,1
BEN,2013-01-06,2013-01-06,2013-01-06,1
BEN,2013-06-30,2013-06-30,2013-06-30,1
BEN,2013-08,2013-08-01,2013-08-31,1
BEN,2013-09-05,2013-09-05,2013-09-05,1
BEN,2016-08-16,2016-08-16,2016-08-16,1
BEN,2016-09-08,2016-09-08,2016-09-08,1
BEN,2019-01-06,2019-01-06,2019-01-06,1
BEN,2020-10-01,2020-10-01,2020-10-01,1
BEN,2021-09-15,2021-09-15,2021-09-15,1
BEN,2022-09-01,2022-09-01,2022-09-01,1
BEN,2023-01-30,2023-01-30,2023-01-30,1
BEN,2023-09-23,2023-09-23,2023-09-23,1
BFA,2001-01-01,2001-01-01,2001-01-01,1
BFA,2001-04,2001-04-01,2001-04-30,1
BFA,2001-07-14,2001-07-14,2001-07-14,1
BFA,2001-12,2001-12-01,2001-12-31,1
BFA,2003-01-01,2003-01-01,2003-01-01,1
BFA,2003-08-10,2003-08-10,2003-08-10,1
BFA,2003-10-31,2003-10-31,2003-10-31,1
BFA,2003-12-26,2003-12-26,2003-12-26,1
BFA,2004-01-01,2004-01-01,2004-01-01,1
BFA,2004-03,2004-03-01,2004-03-31,1
BFA,2004-05-06,2004-05-06,2004-05-06,1
BFA,2004-08,2004-08-01,2004-08-31,1
BFA,2004-12-11,2004-12-11,2004-12-11,1
BFA,2005-08-08,2005-08-08,2005-08-08,1
BFA,2006-01-01,2006-01-01,2006-01-01,1
BFA,2006-08-03,2006-08-03,2006-08-03,1
BFA,2006-08-16,2006-08-16,2006-08-16,1
BFA,2006-09-12,2006-09-12,2006-09-12,1
BFA,2006-12-27,2006-12-27,2006-12-27,1
BFA,2006-12-29,2006-12-29,2006-12-29,1
BFA,2007-01-01,2007-01-01,2007-01-01,1
BFA,2007-07-26,2007-07-26,2007-07-26,1
BFA,2008-01,2008-01-01,2008-01-31,1
BFA,2008-07,2008-07-01,2008-07-31,1
BFA,2008-08,2008-08-01,2008-08-31,1
BFA,2008-08-09,2008-08-09,2008-08-09,1
BFA,2008-11-15,2008-11-15,2008-11-15,1
BFA,2008-12,2008-12-01,2008-12-31,1
BFA,2009-02,2009-02-01,2009-02-28,1
BFA,2009-03-14,2009-03-14,2009-03-14,1
BFA,2009-03-29,2009-03-29,2009-03-29,1
BFA,2009-04-13,2009-04-13,2009-04-13,1
BFA,2009-06,2009-06-01,2009-06-30,1
BFA,2009-09-01,2009-09-01,2009-09-01,1
BFA,2010-01-01,2010-01-01,2010-01-01,1
BFA,2010-07-21,2010-07-21,2010-07-21,1
BFA,2011-05-06,2011-05-06,2011-05-06,1
BFA,2011-07-23,2011-07-23,2011-07-23,1
BFA,2011-12,2011-12-01,2011-12-31,1
BFA,2012-03-26,2012-03-26,2012-03-26,1
BFA,2012-06-15,2012-06-15,2012-06-15,1
BFA,2012-10-02,2012-10-02,2012-10-02,1
BFA,2012-10-14,2012-10-14,2012-10-14,1
BFA,2013-08-15,2013-08-15,2013-08-15,1
BFA,2013-12-01,2013-12-01,2013-12-01,1
BFA,2014-05,2014-05-01,2014-05-31,1
BFA,2015-04-30,2015-04-30,2015-04-30,1
BFA,2015-08-04,2015-08-04,2015-08-04,1
BFA,2016-05-09,2016-05-09,2016-05-09,1
BFA,2016-05-19,2016-05-19,2016-05-19,1
BFA,2016-06-21,2016-06-21,2016-06-21,1
BFA,2017,2017-01-01,2017-12-31,1
BFA,2017-07,2017-07-01,2017-07-31,1
BFA,2020,2020-01-01,2020-12-31,1
BFA,2020-04-19,2020-04-19,2020-04-19,1
BFA,2020-06-05,2020-06-05,2020-06-05,1
BFA,2020-08-25,2020-08-25,2020-08-25,1
BFA,2021-02-27,2021-02-27,2021-02-27,1
BFA,2022,2022-01-01,2022-12-31,1
BFA,2022-02-21,2022-02-21,2022-02-21,1
BFA,2023-02-09,2023-02-09,2023-02-09,1
BFA,2023-12,2023-12-01,2023-12-31,1
BGD,2000-01,2000-01-01,2000-01-31,1
BGD,2000-01-02,2000-01-02,2000-01-02,1
BGD,2000-03,2000-03-01,2000-03-31,1
BGD,2000-03-05,2000-03-05,2000-03-05,1
BGD,2000-04-11,2000-04-11,2000-04-11,1
BGD,2000-04-21,2000-04-21,2000-04-21,1
BGD,2000-04-28,2000-04-28,2000-04-28,1
BGD,2000-05-02,2000-05-02,2000-05-02,1
BGD,2000-05-23,2000-05-23,2000-05-23,1
BGD,2000-05-27,2000-05-27,2000-05-27,1
BGD,2000-05-31,2000-05-31,2000-05-31,1
BGD,2000-06-14,2000-06-14,2000-06-14,1
BGD,2000-06-24,2000-06-24,2000-06-24,1
BGD,2000-06-25,2000-06-25,2000-06-25,1
BGD,2000-07,2000-07-01,2000-07-31,1
BGD,2000-07-27,2000-07-27,2000-07-27,1
BGD,2000-08-27,2000-08-27,2000-08-27,2
BGD,2000-08-30,2000-08-30,2000-08-30,1
BGD,2000-09,2000-09-01,2000-09-30,1
BGD,2000-10,2000-10-01,2000-10-31,1
BGD,2000-10-28,2000-10-28,2000-10-28,1
BGD,2000-11-25,2000-11-25,2000-11-25,1
BGD,2000-12-20,2000-12-20,2000-12-20,1
BGD,2001-04-01,2001-04-01,2001-04-01,1
BGD,2001-04-28,2001-04-28,2001-04-28,1
BGD,2001-04-29,2001-04-29,2001-04-29,1
BGD,2001-05-11,2001-05-11,2001-05-11,1
BGD,2001-06-01,2001-06-01,2001-06-01,1
BGD,2001-06-05,2001-06-05,2001-06-05,1
BGD,2001-08-08,2001-08-08,2001-08-08,1
BGD,2001-08-31,2001-08-31,2001-08-31,1
BGD,2001-09-21,2001-09-21,2001-09-21,1
BGD,2001-10-05,2001-10-05,2001-10-05,1
BGD,2001-11-29,2001-11-29,2001-11-29,1
BGD,2001-12,2001-12-01,2001-12-31,1
BGD,2001-12-27,2001-12-27,2001-12-27,1
BGD,2002-01-07,2002-01-07,2002-01-07,1
BGD,2002-03-07,2002-03-07,2002-03-07,1
BGD,2002-03-25,2002-03-25,2002-03-25,1
BGD,2002-04-22,2002-04-22,2002-04-22,1
BGD,2002-05-03,2002-05-03,2002-05-03,1
BGD,2002-05-24,2002-05-24,2002-05-24,1
BGD,2002-06,2002-06-01,2002-06-30,1
BGD,2002-07,2002-07-01,2002-07-31,1
BGD,2002-07-14,2002-07-14,2002-07-14,1
BGD,2002-10-26,2002-10-26,2002-10-26,1
BGD,2002-11-14,2002-11-14,2002-11-14,1
BGD,2002-12-01,2002-12-01,2002-12-01,1
BGD,2002-12-15,2002-12-15,2002-12-15,1
BGD,2003-03-15,2003-03-15,2003-03-15,1
BGD,2003-03-21,2003-03-21,2003-03-21,1
BGD,2003-04-04,2003-04-04,2003-04-04,1
BGD,2003-04-14,2003-04-14,2003-04-14,2
BGD,2003-05-04,2003-05-04,2003-05-04,1
BGD,2003-05-10,2003-05-10,2003-05-10,1
BGD,2003-06-11,2003-06-11,2003-06-11,1
BGD,2003-06-19,2003-06-19,2003-06-19,1
BGD,2003-07-08,2003-07-08,2003-07-08,1
BGD,2003-07-26,2003-07-26,2003-07-26,1
BGD,2003-07-27,2003-07-27,2003-07-27,1
BGD,2003-12-15,2003-12-15,2003-12-15,1
BGD,2003-12-20,2003-12-20,2003-12-20,1
BGD,2004-01-04,2004-01-04,2004-01-04,1
BGD,2004-02-04,2004-02-04,2004-02-04,1
BGD,2004-02-05,2004-02-05,2004-02-05,1
BGD,2004-03-21,2004-03-21,2004-03-21,2
BGD,2004-04-14,2004-04-14,2004-04-14,1
BGD,2004-04-29,2004-04-29,2004-04-29,1
BGD,2004-04-30,2004-04-30,2004-04-30,1
BGD,2004-05-13,2004-05-13,2004-05-13,1
BGD,2004-05-23,2004-05-23,2004-05-23,1
BGD,2004-06-07,2004-06-07,2004-06-07,1
BGD,2004-06-09,2004-06-09,2004-06-09,1
BGD,2004-06-12,2004-06-12,2004-06-12,1
BGD,2004-06-20,2004-06-20,2004-06-20,1
BGD,2004-07-07,2004-07-07,2004-07-07,1
BGD,2004-07-17,2004-07-17,2004-07-17,1
BGD,2004-09-11,2004-09-11,2004-09-11,1
BGD,2004-10-07,2004-10-07,2004-10-07,1
BGD,2004-12-26,2004-12-26,2004-12-26,1
BGD,2005-01-06,2005-01-06,2005-01-06,1
BGD,2005-01-16,2005-01-16,2005-01-16,1
BGD,2005-02-19,2005-02-19,2005-02-19,1
BGD,2005-03-20,2005-03-20,2005-03-20,1
BGD,2005-03-31,2005-03-31,2005-03-31,1
BGD,2005-04-09,2005-04-09,2005-04-09,1
BGD,2005-04-11,2005-04-11,2005-04-11,1
BGD,2005-05-06,2005-05-06,2005-05-06,1
BGD,2005-05-14,2005-05-14,2005-05-14,1
BGD,2005-05-15,2005-05-15,2005-05-15,1
BGD,2005-05-17,2005-05-17,2005-05-17,1
BGD,2005-05-19,2005-05-19,2005-05-19,1
BGD,2005-05-21,2005-05-21,2005-05-21,1
BGD,2005-05-25,2005-05-25,2005-05-25,1
BGD,2005-06-30,2005-06-30,2005-06-30,1
BGD,2005-07,2005-07-01,2005-07-31,1
BGD,2005-07-07,2005-07-07,2005-07-07,1
BGD,2005-08-02,2005-08-02,2005-08-02,1
BGD,2005-08-05,2005-08-05,2005-08-05,1
BGD,2005-09-20,2005-09-20,2005-09-20,1
BGD,2005-10-03,2005-10-03,2005-10-03,1
BGD,2005-12,2005-12-01,2005-12-31,1
BGD,2006-01-13,2006-01-13,2006-01-13,1
BGD,2006-02-01,2006-02-01,2006-02-01,1
BGD,2006-02-02,2006-02-02,2006-02-02,1
BGD,2006-02-23,2006-02-23,2006-02-23,1
BGD,2006-02-25,2006-02-25,2006-02-25,1
BGD,2006-03-04,2006-03-04,2006-03-04,1
BGD,2006-04-05,2006-04-05,2006-04-05,1
BGD,2006-04-08,2006-04-08,2006-04-08,1
BGD,2006-04-21,2006-04-21,2006-04-21,1
BGD,2006-04-22,2006-04-22,2006-04-22,1
BGD,2006-05-31,2006-05-31,2006-05-31,1
BGD,2006-07-11,2006-07-11,2006-07-11,1
BGD,2006-08-24,2006-08-24,2006-08-24,1
BGD,2006-09-18,2006-09-18,2006-09-18,1
BGD,2006-10-23,2006-10-23,2006-10-23,1
BGD,2007-01,2007-01-01,2007-01-31,1
BGD,2007-01-06,2007-01-06,2007-01-06,1
BGD,2007-05-15,2007-05-15,2007-05-15,1
BGD,2007-06-11,2007-06-11,2007-06-11,1
BGD,2007-07-21,2007-07-21,2007-07-21,1
BGD,2007-07-29,2007-07-29,2007-07-29,1
BGD,2007-07-30,2007-07-30,2007-07-30,1
BGD,2007-11-15,2007-11-15,2007-11-15,1
BGD,2007-11-24,2007-11-24,2007-11-24,1
BGD,2008-02-21,2008-02-21,2008-02-21,1
BGD,2008-02-28,2008-02-28,2008-02-28,1
BGD,2008-03-22,2008-03-22,2008-03-22,1
BGD,2008-06-26,2008-06-26,2008-06-26,1
BGD,2008-08-16,2008-08-16,2008-08-16,1
BGD,2008-08-30,2008-08-30,2008-08-30,1
BGD,2008-10-27,2008-10-27,2008-10-27,1
BGD,2009-02-19,2009-02-19,2009-02-19,1
BGD,2009-04-19,2009-04-19,2009-04-19,1
BGD,2009-05-25,2009-05-25,2009-05-25,1
BGD,2009-07,2009-07-01,2009-07-31,1
BGD,2009-07-03,2009-07-03,2009-07-03,1
BGD,2009-07-29,2009-07-29,2009-07-29,1
BGD,2009-10-24,2009-10-24,2009-10-24,1
BGD,2009-11-27,2009-11-27,2009-11-27,1
BGD,2009-12,2009-12-01,2009-12-31,1
BGD,2009-12-04,2009-12-04,2009-12-04,1
BGD,2009-12-15,2009-12-15,2009-12-15,1
BGD,2010-01-01,2010-01-01,2010-01-01,1
BGD,2010-02-25,2010-02-25,2010-02-25,1
BGD,2010-04-13,2010-04-13,2010-04-13,1
BGD,2010-04-17,2010-04-17,2010-04-17,1
BGD,2010-05-01,2010-05-01,2010-05-01,1
BGD,2010-06-01,2010-06-01,2010-06-01,1
BGD,2010-06-03,2010-06-03,2010-06-03,1
BGD,2010-06-08,2010-06-08,2010-06-08,1
BGD,2010-06-14,2010-06-14,2010-06-14,1
BGD,2010-06-24,2010-06-24,2010-06-24,1
BGD,2010-10-01,2010-10-01,2010-10-01,1
BGD,2010-12-14,2010-12-14,2010-12-14,1
BGD,2010-12-18,2010-12-18,2010-12-18,1
BGD,2011-01-07,2011-01-07,2011-01-07,1
BGD,2011-04-04,2011-04-04,2011-04-04,1
BGD,2011-04-21,2011-04-21,2011-04-21,1
BGD,2011-07-04,2011-07-04,2011-07-04,1
BGD,2011-07-11,2011-07-11,2011-07-11,1
BGD,2011-07-21,2011-07-21,2011-07-21,1
BGD,2011-12-13,2011-12-13,2011-12-13,1
BGD,2012-03-13,2012-03-13,2012-03-13,1
BGD,2012-04-06,2012-04-06,2012-04-06,1
BGD,2012-06,2012-06-01,2012-06-30,1
BGD,2012-06-24,2012-06-24,2012-06-24,1
BGD,2012-09-21,2012-09-21,2012-09-21,1
