dataset,event_id,year,fold
OOF,2017-0201-CHN,2017,2
OOF,2017-0202-BRA,2017,2
OOF,2017-0204-IRN,2017,2
OOF,2017-0205-KEN,2017,2
OOF,2017-0205-TZA,2017,2
OOF,2017-0206-IDN,2017,2
OOF,2017-0209-HTI,2017,2
OOF,2017-0210-MEX,2017,2
OOF,2017-0211-LBY,2017,2
OOF,2017-0212-TUR,2017,2
OOF,2017-0214-CHN,2017,2
OOF,2017-0215-COL,2017,2
OOF,2017-0217-ZAF,2017,2
OOF,2017-0218-CHL,2017,2
OOF,2017-0221-ARG,2017,2
OOF,2017-0223-COL,2017,2
OOF,2017-0226-PHL,2017,2
OOF,2017-0227-HND,2017,2
OOF,2017-0229-PAK,2017,2
OOF,2017-0234-USA,2017,2
OOF,2017-0239-LBY,2017,2
OOF,2017-0240-RUS,2017,2
OOF,2017-0241-DEU,2017,2
OOF,2017-0243-PAK,2017,2
OOF,2017-0245-CHN,2017,2
OOF,2017-0246-JPN,2017,2
OOF,2017-0247-PHL,2017,2
OOF,2017-0248-GHA,2017,2
OOF,2017-0249-CAF,2017,2
OOF,2017-0250-BGD,2017,2
OOF,2017-0254-CHN,2017,2
OOF,2017-0256-NPL,2017,2
OOF,2017-0257-IND,2017,2
OOF,2017-0259-VNM,2017,2
OOF,2017-0261-CHN,2017,2
OOF,2017-0264-CHN,2017,2
OOF,2017-0265-IND,2017,2
OOF,2017-0266-IND,2017,2
OOF,2017-0270-VNM,2017,2
OOF,2017-0272-NGA,2017,2
OOF,2017-0274-IND,2017,2
OOF,2017-0275-IND,2017,2
OOF,2017-0277-IDN,2017,2
OOF,2017-0278-IDN,2017,2
OOF,2017-0280-GRC,2017,2
OOF,2017-0281-VNM,2017,2
OOF,2017-0282-USA,2017,2
OOF,2017-0284-CHN,2017,2
OOF,2017-0286-CHN,2017,2
OOF,2017-0287-CHN,2017,2
OOF,2017-0288-AFG,2017,2
OOF,2017-0289-IND,2017,2
OOF,2017-0294-IND,2017,2
OOF,2017-0295-IND,2017,2
OOF,2017-0296-ECU,2017,2
OOF,2017-0300-CMR,2017,2
OOF,2017-0301-COD,2017,2
OOF,2017-0305-NER,2017,2
OOF,2017-0307-LKA,2017,2
OOF,2017-0308-SAU,2017,2
OOF,2017-0309-USA,2017,2
OOF,2017-0310-DEU,2017,2
OOF,2017-0311-MMR,2017,2
OOF,2017-0316-THA,2017,2
OOF,2017-0317-MDG,2017,2
OOF,2017-0318-NGA,2017,2
OOF,2017-0320-FRA,2017,2
OOF,2017-0321-NPL,2017,2
OOF,2017-0326-TWN,2017,2
OOF,2017-0327-JPN,2017,2
OOF,2017-0328-AUT,2017,2
OOF,2017-0328-ITA,2017,2
OOF,2017-0331-CHN,2017,2
OOF,2017-0332-CHN,2017,2
OOF,2017-0333-EGY,2017,2
OOF,2017-0335-CHN,2017,2
OOF,2017-0337-VNM,2017,2
OOF,2017-0340-COD,2017,2
OOF,2017-0341-POL,2017,2
OOF,2017-0342-BGD,2017,2
OOF,2017-0342-IND,2017,2
OOF,2017-0342-NPL,2017,2
OOF,2017-0343-SLE,2017,2
OOF,2017-0345-IND,2017,2
OOF,2017-0348-CAF,2017,2
OOF,2017-0349-ITA,2017,2
OOF,2017-0350-CHE,2017,2
OOF,2017-0351-RUS,2017,2
OOF,2017-0352-CHN,2017,2
OOF,2017-0352-MAC,2017,2
OOF,2017-0352-VNM,2017,2
OOF,2017-0354-BRA,2017,2
OOF,2017-0355-IRQ,2017,2
OOF,2017-0356-SGP,2017,2
OOF,2017-0358-NGA,2017,2
OOF,2017-0359-IND,2017,2
OOF,2017-0360-AUT,2017,2
OOF,2017-0360-DEU,2017,2
OOF,2017-0361-CMR,2017,2
OOF,2017-0362-USA,2017,2
OOF,2017-0363-CHN,2017,2
OOF,2017-0364-IND,2017,2
OOF,2017-0365-YEM,2017,2
OOF,2017-0366-EGY,2017,2
OOF,2017-0367-CMR,2017,2
OOF,2017-0368-BFA,2017,2
OOF,2017-0369-IND,2017,2
OOF,2017-0370-NER,2017,2
OOF,2017-0372-CHN,2017,2
OOF,2017-0376-MEX,2017,2
OOF,2017-0377-IRN,2017,2
OOF,2017-0379-SDN,2017,2
OOF,2017-0380-MRT,2017,2
OOF,2017-0381-AIA,2017,2
OOF,2017-0381-ATG,2017,2
OOF,2017-0381-BLM,2017,2
OOF,2017-0381-BRB,2017,2
OOF,2017-0381-CUB,2017,2
OOF,2017-0381-HTI,2017,2
OOF,2017-0381-MAF,2017,2
OOF,2017-0381-PRI,2017,2
OOF,2017-0381-SXM,2017,2
OOF,2017-0381-USA,2017,2
OOF,2017-0381-VGB,2017,2
OOF,2017-0381-VIR,2017,2
OOF,2017-0382-MEX,2017,2
OOF,2017-0383-DMA,2017,2
OOF,2017-0383-DOM,2017,2
OOF,2017-0383-GLP,2017,2
OOF,2017-0383-HTI,2017,2
OOF,2017-0383-PRI,2017,2
OOF,2017-0383-USA,2017,2
OOF,2017-0383-VIR,2017,2
OOF,2017-0385-PAK,2017,2
OOF,2017-0386-UGA,2017,2
OOF,2017-0387-MEX,2017,2
OOF,2017-0388-LBY,2017,2
OOF,2017-0389-DZA,2017,2
OOF,2017-0390-TUR,2017,2
OOF,2017-0391-COD,2017,2
OOF,2017-0392-MEX,2017,2
OOF,2017-0395-UGA,2017,2
OOF,2017-0396-BGD,2017,2
OOF,2017-0397-IND,2017,2
OOF,2017-0398-CHN,2017,2
OOF,2017-0399-COD,2017,2
OOF,2017-0400-NGA,2017,2
OOF,2017-0401-NGA,2017,2
OOF,2017-0403-MYS,2017,2
OOF,2017-0404-IND,2017,2
OOF,2017-0406-PHL,2017,2
OOF,2017-0406-VNM,2017,2
OOF,2017-0407-ROU,2017,2
OOF,2017-0408-ITA,2017,2
OOF,2017-0409-RUS,2017,2
OOF,2017-0410-CRI,2017,2
OOF,2017-0410-GTM,2017,2
OOF,2017-0410-HND,2017,2
OOF,2017-0410-NIC,2017,2
OOF,2017-0410-PAN,2017,2
OOF,2017-0410-SLV,2017,2
OOF,2017-0411-MDG,2017,2
OOF,2017-0412-BGD,2017,2
OOF,2017-0414-JPN,2017,2
OOF,2017-0415-RWA,2017,2
OOF,2017-0417-ESP,2017,2
OOF,2017-0417-PRT,2017,2
OOF,2017-0419-NPL,2017,2
OOF,2017-0420-NER,2017,2
OOF,2017-0421-TCD,2017,2
OOF,2017-0422-PHL,2017,2
OOF,2017-0422-VNM,2017,2
OOF,2017-0423-ITA,2017,2
OOF,2017-0425-IND,2017,2
OOF,2017-0426-MWI,2017,2
OOF,2017-0427-PRK,2017,2
OOF,2017-0428-VNM,2017,2
OOF,2017-0429-IDN,2017,2
OOF,2017-0430-BGR,2017,2
OOF,2017-0432-JPN,2017,2
OOF,2017-0432-PHL,2017,2
OOF,2017-0433-MYS,2017,2
OOF,2017-0434-USA,2017,2
OOF,2017-0435-TUN,2017,2
OOF,2017-0437-HTI,2017,2
OOF,2017-0438-BGD,2017,2
OOF,2017-0439-SAU,2017,2
OOF,2017-0440-TZA,2017,2
OOF,2017-0441-COD,2017,2
OOF,2017-0442-CHN,2017,2
OOF,2017-0444-GRC,2017,2
OOF,2017-0445-COD,2017,2
OOF,2017-0446-IRN,2017,2
OOF,2017-0446-IRQ,2017,2
OOF,2017-0449-HND,2017,2
OOF,2017-0449-NIC,2017,2
OOF,2017-0452-HTI,2017,2
OOF,2017-0453-RUS,2017,2
OOF,2017-0454-TZA,2017,2
OOF,2017-0455-COL,2017,2
OOF,2017-0456-MAR,2017,2
OOF,2017-0457-CHN,2017,2
OOF,2017-0458-COD,2017,2
OOF,2017-0459-IND,2017,2
OOF,2017-0460-IND,2017,2
OOF,2017-0461-SEN,2017,2
OOF,2017-0462-ZAF,2017,2
OOF,2017-0463-CHN,2017,2
OOF,2017-0465-THA,2017,2
OOF,2017-0466-MNG,2017,2
OOF,2017-0468-JPN,2017,2
OOF,2017-0472-IRN,2017,2
OOF,2017-0476-CHN,2017,2
OOF,2017-0477-MYS,2017,2
OOF,2017-0478-COL,2017,2
OOF,2017-0480-BFA,2017,2
OOF,2017-0483-IND,2017,2
OOF,2017-0485-CHN,2017,2
OOF,2017-0485-HKG,2017,2
OOF,2017-0488-ARG,2017,2
OOF,2017-0489-COL,2017,2
OOF,2017-0491-SAU,2017,2
OOF,2017-0492-VNM,2017,2
OOF,2017-0493-LKA,2017,2
OOF,2017-0494-IDN,2017,2
OOF,2017-0495-IND,2017,2
OOF,2017-0498-MEX,2017,2
OOF,2017-0500-LBY,2017,2
OOF,2017-0501-GEO,2017,2
OOF,2017-0504-ALB,2017,2
OOF,2017-0505-ZWE,2017,2
OOF,2017-0506-TUR,2017,2
OOF,2017-0507-KOR,2017,2
OOF,2017-0508-IND,2017,2
OOF,2017-0508-LKA,2017,2
OOF,2017-0509-CHN,2017,2
OOF,2017-0510-PAK,2017,2
OOF,2017-0511-USA,2017,2
OOF,2017-0515-IDN,2017,2
OOF,2017-0516-MYS,2017,2
OOF,2017-0516-THA,2017,2
OOF,2017-0517-IND,2017,2
OOF,2017-0518-MEX,2017,2
OOF,2017-0520-KOR,2017,2
OOF,2017-0521-IRN,2017,2
OOF,2017-0522-PHL,2017,2
OOF,2017-0523-MEX,2017,2
OOF,2017-0524-PHL,2017,2
OOF,2017-0525-PHL,2017,2
OOF,2017-0527-BGD,2017,2
OOF,2017-0529-CHL,2017,2
OOF,2017-0530-IDN,2017,2
OOF,2017-0531-COD,2017,2
OOF,2017-0532-CRI,2017,2
OOF,2017-0533-KEN,2017,2
OOF,2017-0534-USA,2017,2
OOF,2017-0535-IND,2017,2
OOF,2017-0536-PHL,2017,2
OOF,2017-0537-PHL,2017,2
OOF,2017-0538-TZA,2017,2
OOF,2017-0539-EGY,2017,2
OOF,2017-0540-EGY,2017,2
OOF,2017-0541-IND,2017,2
OOF,2017-0542-USA,2017,2
OOF,2017-0543-COD,2017,2
OOF,2017-0544-ITA,2017,2
OOF,2017-0547-ZAF,2017,2
OOF,2017-0548-OMN,2017,2
OOF,2017-0549-MWI,2017,2
OOF,2017-0551-BRA,2017,2
OOF,2017-0553-MOZ,2017,2
OOF,2017-0555-YEM,2017,2
OOF,2017-0556-BGD,2017,2
OOF,2017-0557-KEN,2017,2
OOF,2017-0558-ZMB,2017,2
OOF,2017-0560-CIV,2017,2
OOF,2017-0563-USA,2017,2
OOF,2017-0564-USA,2017,2
OOF,2017-0565-DEU,2017,2
OOF,2017-0568-CHN,2017,2
OOF,2017-0569-IND,2017,2
OOF,2017-0570-IND,2017,2
OOF,2017-0572-USA,2017,2
OOF,2017-0573-SDN,2017,2
OOF,2017-0574-BRA,2017,2
OOF,2017-0575-BRA,2017,2
OOF,2017-0576-IDN,2017,2
OOF,2017-0578-CHN,2017,2
OOF,2017-0579-ITA,2017,2
OOF,2017-0581-GMB,2017,2
OOF,2017-0582-AGO,2017,2
OOF,2017-0583-SEN,2017,2
OOF,2018-0001-PER,2018,3
OOF,2018-0002-ESP,2018,3
OOF,2018-0002-FRA,2018,3
OOF,2018-0002-IRL,2018,3
OOF,2018-0003-ZAF,2018,3
OOF,2018-0004-PHL,2018,3
OOF,2018-0005-COD,2018,3
OOF,2018-0006-GNB,2018,3
OOF,2018-0007-LBY,2018,3
OOF,2018-0008-MDG,2018,3
OOF,2018-0009-BRA,2018,3
OOF,2018-0010-USA,2018,3
OOF,2018-0011-PER,2018,3
OOF,2018-0012-CHN,2018,3
OOF,2018-0013-COL,2018,3
OOF,2018-0015-KAZ,2018,3
OOF,2018-0018-BGD,2018,3
OOF,2018-0019-COL,2018,3
OOF,2018-0020-CUW,2018,3
OOF,2018-0021-LBY,2018,3
OOF,2018-0023-IND,2018,3
OOF,2018-0024-TUR,2018,3
OOF,2018-0025-BEL,2018,3
OOF,2018-0025-DEU,2018,3
OOF,2018-0025-NLD,2018,3
OOF,2018-0026-KOR,2018,3
OOF,2018-0027-DZA,2018,3
OOF,2018-0028-RUS,2018,3
OOF,2018-0031-IDN,2018,3
OOF,2018-0032-PRT,2018,3
OOF,2018-0033-IRN,2018,3
OOF,2018-0035-MEX,2018,3
OOF,2018-0036-IND,2018,3
OOF,2018-0039-MOZ,2018,3
OOF,2018-0040-BRA,2018,3
OOF,2018-0041-LBY,2018,3
OOF,2018-0043-NGA,2018,3
OOF,2018-0045-USA,2018,3
OOF,2018-0046-USA,2018,3
OOF,2018-0047-LBN,2018,3
OOF,2018-0048-MOZ,2018,3
OOF,2018-0049-IND,2018,3
OOF,2018-0049-NPL,2018,3
OOF,2018-0050-CHN,2018,3
OOF,2018-0051-PHL,2018,3
OOF,2018-0053-CHN,2018,3
OOF,2018-0054-PER,2018,3
OOF,2018-0055-PNG,2018,3
OOF,2018-0056-IDN,2018,3
OOF,2018-0057-RUS,2018,3
OOF,2018-0058-HKG,2018,3
OOF,2018-0059-TWN,2018,3
OOF,2018-0060-LBY,2018,3
OOF,2018-0061-CZE,2018,3
OOF,2018-0061-EST,2018,3
OOF,2018-0061-FRA,2018,3
OOF,2018-0061-ITA,2018,3
OOF,2018-0061-LTU,2018,3
OOF,2018-0061-POL,2018,3
OOF,2018-0061-ROU,2018,3
OOF,2018-0062-BOL,2018,3
OOF,2018-0064-MWI,2018,3
OOF,2018-0068-MYS,2018,3
OOF,2018-0069-KIR,2018,3
OOF,2018-0070-JPN,2018,3
OOF,2018-0071-EGY,2018,3
OOF,2018-0072-COD,2018,3
OOF,2018-0076-UGA,2018,3
OOF,2018-0077-NGA,2018,3
OOF,2018-0078-IND,2018,3
OOF,2018-0079-AZE,2018,3
OOF,2018-0080-LBY,2018,3
OOF,2018-0081-GNB,2018,3
OOF,2018-0083-NPL,2018,3
OOF,2018-0084-IRN,2018,3
OOF,2018-0086-MDG,2018,3
OOF,2018-0088-GRC,2018,3
OOF,2018-0089-PHL,2018,3
OOF,2018-0091-MOZ,2018,3
OOF,2018-0092-RUS,2018,3
OOF,2018-0093-TZA,2018,3
OOF,2018-0094-ECU,2018,3
OOF,2018-0095-VNM,2018,3
OOF,2018-0096-THA,2018,3
OOF,2018-0098-TUR,2018,3
OOF,2018-0099-THA,2018,3
OOF,2018-0100-PAK,2018,3
OOF,2018-0101-FJI,2018,3
OOF,2018-0102-KWT,2018,3
OOF,2018-0104-AGO,2018,3
OOF,2018-0104-RWA,2018,3
OOF,2018-0105-TZA,2018,3
OOF,2018-0106-DZA,2018,3
OOF,2018-0107-KEN,2018,3
OOF,2018-0108-IND,2018,3
OOF,2018-0109-IND,2018,3
OOF,2018-0110-CAN,2018,3
OOF,2018-0111-USA,2018,3
OOF,2018-0112-BRA,2018,3
OOF,2018-0113-RUS,2018,3
OOF,2018-0116-KEN,2018,3
OOF,2018-0118-CHN,2018,3
OOF,2018-0119-IND,2018,3
OOF,2018-0121-IDN,2018,3
OOF,2018-0125-TZA,2018,3
OOF,2018-0126-CHN,2018,3
OOF,2018-0127-PRK,2018,3
OOF,2018-0128-ISR,2018,3
OOF,2018-0129-USA,2018,3
OOF,2018-0131-COL,2018,3
OOF,2018-0132-KEN,2018,3
OOF,2018-0133-SOM,2018,3
OOF,2018-0135-RWA,2018,3
OOF,2018-0137-IND,2018,3
OOF,2018-0138-IND,2018,3
OOF,2018-0140-BGD,2018,3
OOF,2018-0141-IDN,2018,3
OOF,2018-0142-IND,2018,3
OOF,2018-0143-PAK,2018,3
OOF,2018-0144-CUB,2018,3
OOF,2018-0145-DJI,2018,3
OOF,2018-0145-SOM,2018,3
OOF,2018-0148-KEN,2018,3
OOF,2018-0149-IND,2018,3
OOF,2018-0150-IND,2018,3
OOF,2018-0151-PAK,2018,3
OOF,2018-0152-PAK,2018,3
OOF,2018-0154-MMR,2018,3
OOF,2018-0155-BRA,2018,3
OOF,2018-0156-AFG,2018,3
OOF,2018-0157-GTM,2018,3
OOF,2018-0158-BGD,2018,3
OOF,2018-0159-CHN,2018,3
OOF,2018-0161-ARG,2018,3
OOF,2018-0162-DZA,2018,3
OOF,2018-0164-MWI,2018,3
OOF,2018-0168-GTM,2018,3
OOF,2018-0169-TUN,2018,3
OOF,2018-0170-CUB,2018,3
OOF,2018-0170-USA,2018,3
OOF,2018-0171-CHN,2018,3
OOF,2018-0172-KEN,2018,3
OOF,2018-0173-YEM,2018,3
OOF,2018-0174-RUS,2018,3
OOF,2018-0175-TZA,2018,3
OOF,2018-0176-LBY,2018,3
OOF,2018-0177-OMN,2018,3
OOF,2018-0177-YEM,2018,3
OOF,2018-0178-COD,2018,3
OOF,2018-0179-UGA,2018,3
OOF,2018-0180-ETH,2018,3
OOF,2018-0182-VEN,2018,3
OOF,2018-0183-JPN,2018,3
OOF,2018-0184-IDN,2018,3
OOF,2018-0185-CIV,2018,3
OOF,2018-0186-ZMB,2018,3
OOF,2018-0187-KEN,2018,3
OOF,2018-0188-LBY,2018,3
OOF,2018-0189-AFG,2018,3
OOF,2018-0190-JPN,2018,3
OOF,2018-0191-GNB,2018,3
OOF,2018-0192-IRN,2018,3
OOF,2018-0193-NGA,2018,3
OOF,2018-0195-CAN,2018,3
OOF,2018-0198-CHN,2018,3
OOF,2018-0199-IND,2018,3
OOF,2018-0201-CHN,2018,3
OOF,2018-0201-VNM,2018,3
OOF,2018-0202-IND,2018,3
OOF,2018-0203-BGD,2018,3
OOF,2018-0203-MMR,2018,3
OOF,2018-0204-VNM,2018,3
OOF,2018-0205-IND,2018,3
OOF,2018-0206-USA,2018,3
OOF,2018-0207-TJK,2018,3
OOF,2018-0208-RWA,2018,3
OOF,2018-0209-IND,2018,3
OOF,2018-0210-CHN,2018,3
OOF,2018-0211-CHN,2018,3
OOF,2018-0212-AFG,2018,3
OOF,2018-0212-PAK,2018,3
OOF,2018-0213-IND,2018,3
OOF,2018-0214-IND,2018,3
OOF,2018-0216-IND,2018,3
OOF,2018-0219-NPL,2018,3
OOF,2018-0222-LAO,2018,3
OOF,2018-0223-GRC,2018,3
OOF,2018-0226-JPN,2018,3
OOF,2018-0227-PHL,2018,3
OOF,2018-0227-VNM,2018,3
OOF,2018-0228-MEX,2018,3
OOF,2018-0229-USA,2018,3
OOF,2018-0230-UKR,2018,3
OOF,2018-0231-COD,2018,3
OOF,2018-0232-NER,2018,3
OOF,2018-0233-IND,2018,3
OOF,2018-0235-ESP,2018,3
OOF,2018-0235-GBR,2018,3
OOF,2018-0235-NLD,2018,3
OOF,2018-0236-CYP,2018,3
OOF,2018-0237-COG,2018,3
OOF,2018-0238-NGA,2018,3
OOF,2018-0240-MMR,2018,3
OOF,2018-0241-CHN,2018,3
OOF,2018-0250-CHN,2018,3
OOF,2018-0252-CHN,2018,3
OOF,2018-0253-COD,2018,3
OOF,2018-0254-IDN,2018,3
OOF,2018-0255-MMR,2018,3
OOF,2018-0257-IDN,2018,3
OOF,2018-0258-USA,2018,3
OOF,2018-0260-ITA,2018,3
OOF,2018-0261-CHE,2018,3
OOF,2018-0262-PAK,2018,3
OOF,2018-0263-RUS,2018,3
OOF,2018-0264-NGA,2018,3
OOF,2018-0266-TGO,2018,3
OOF,2018-0267-IND,2018,3
OOF,2018-0272-TUR,2018,3
OOF,2018-0273-THA,2018,3
OOF,2018-0274-MEX,2018,3
OOF,2018-0275-IDN,2018,3
OOF,2018-0276-LBY,2018,3
OOF,2018-0278-LKA,2018,3
OOF,2018-0282-CHN,2018,3
OOF,2018-0286-IND,2018,3
OOF,2018-0287-CHN,2018,3
OOF,2018-0292-SDN,2018,3
OOF,2018-0293-ECU,2018,3
OOF,2018-0294-PER,2018,3
OOF,2018-0295-IND,2018,3
OOF,2018-0296-ITA,2018,3
OOF,2018-0297-ECU,2018,3
OOF,2018-0298-NER,2018,3
OOF,2018-0300-SDN,2018,3
OOF,2018-0302-IDN,2018,3
OOF,2018-0304-PAK,2018,3
OOF,2018-0305-CHN,2018,3
OOF,2018-0305-VNM,2018,3
OOF,2018-0307-COD,2018,3
OOF,2018-0308-ITA,2018,3
OOF,2018-0309-PRK,2018,3
OOF,2018-0310-IRN,2018,3
OOF,2018-0311-BGR,2018,3
OOF,2018-0312-CHN,2018,3
OOF,2018-0313-TWN,2018,3
OOF,2018-0314-MMR,2018,3
OOF,2018-0316-PNG,2018,3
OOF,2018-0317-PNG,2018,3
OOF,2018-0325-AFG,2018,3
OOF,2018-0326-JPN,2018,3
OOF,2018-0327-AGO,2018,3
OOF,2018-0328-ETH,2018,3
OOF,2018-0329-PRK,2018,3
OOF,2018-0330-JPN,2018,3
OOF,2018-0331-USA,2018,3
OOF,2018-0332-SSD,2018,3
OOF,2018-0333-IDN,2018,3
OOF,2018-0334-TZA,2018,3
OOF,2018-0335-AFG,2018,3
OOF,2018-0336-NGA,2018,3
OOF,2018-0337-MLI,2018,3
OOF,2018-0338-IND,2018,3
OOF,2018-0340-IRN,2018,3
OOF,2018-0341-PHL,2018,3
OOF,2018-0342-USA,2018,3
OOF,2018-0343-IDN,2018,3
OOF,2018-0345-IND,2018,3
OOF,2018-0347-CHN,2018,3
OOF,2018-0347-PHL,2018,3
OOF,2018-0348-CHN,2018,3
OOF,2018-0350-AFG,2018,3
OOF,2018-0352-IDN,2018,3
OOF,2018-0353-JPN,2018,3
OOF,2018-0355-SLE,2018,3
OOF,2018-0356-MAR,2018,3
OOF,2018-0357-TZA,2018,3
OOF,2018-0358-COD,2018,3
OOF,2018-0359-USA,2018,3
OOF,2018-0360-HTI,2018,3
OOF,2018-0361-ESP,2018,3
OOF,2018-0362-KEN,2018,3
OOF,2018-0363-COD,2018,3
OOF,2018-0364-TUN,2018,3
OOF,2018-0365-NGA,2018,3
OOF,2018-0367-MEX,2018,3
OOF,2018-0368-GHA,2018,3
OOF,2018-0369-CHN,2018,3
OOF,2018-0369-VNM,2018,3
OOF,2018-0370-IND,2018,3
OOF,2018-0372-IND,2018,3
OOF,2018-0373-USA,2018,3
OOF,2018-0374-CRI,2018,3
OOF,2018-0374-HND,2018,3
OOF,2018-0374-NIC,2018,3
OOF,2018-0374-SLV,2018,3
OOF,2018-0375-FRA,2018,3
OOF,2018-0376-PRT,2018,3
OOF,2018-0377-TUR,2018,3
OOF,2018-0378-GBR,2018,3
OOF,2018-0379-AFG,2018,3
OOF,2018-0380-COD,2018,3
OOF,2018-0381-MLI,2018,3
OOF,2018-0383-IRN,2018,3
OOF,2018-0384-LKA,2018,3
OOF,2018-0385-IND,2018,3
OOF,2018-0386-VEN,2018,3
OOF,2018-0387-SDN,2018,3
OOF,2018-0389-TWN,2018,3
OOF,2018-0391-IND,2018,3
OOF,2018-0392-ZAF,2018,3
OOF,2018-0393-COD,2018,3
OOF,2018-0394-YEM,2018,3
OOF,2018-0396-COL,2018,3
OOF,2018-0397-ITA,2018,3
OOF,2018-0398-AFG,2018,3
OOF,2018-0399-MNP,2018,3
OOF,2018-0399-PHL,2018,3
OOF,2018-0400-CHN,2018,3
OOF,2018-0401-IDN,2018,3
OOF,2018-0402-ETH,2018,3
OOF,2018-0403-JOR,2018,3
OOF,2018-0405-NGA,2018,3
OOF,2018-0406-MEX,2018,3
OOF,2018-0407-RUS,2018,3
OOF,2018-0408-CHN,2018,3
OOF,2018-0409-USA,2018,3
OOF,2018-0410-ZWE,2018,3
OOF,2018-0411-MRT,2018,3
OOF,2018-0412-UGA,2018,3
OOF,2018-0413-TUR,2018,3
OOF,2018-0414-JOR,2018,3
OOF,2018-0414-KWT,2018,3
OOF,2018-0415-BRA,2018,3
OOF,2018-0416-COD,2018,3
OOF,2018-0417-ZWE,2018,3
OOF,2018-0419-USA,2018,3
OOF,2018-0421-MEX,2018,3
OOF,2018-0423-UGA,2018,3
OOF,2018-0424-JPN,2018,3
OOF,2018-0425-IDN,2018,3
OOF,2018-0427-IRQ,2018,3
OOF,2018-0428-UGA,2018,3
OOF,2018-0429-IND,2018,3
OOF,2018-0431-IND,2018,3
OOF,2018-0432-CHN,2018,3
OOF,2018-0434-ZWE,2018,3
OOF,2018-0435-CMR,2018,3
OOF,2018-0436-AGO,2018,3
OOF,2018-0437-CAF,2018,3
OOF,2018-0438-TCD,2018,3
OOF,2018-0444-BOL,2018,3
OOF,2018-0445-IND,2018,3
OOF,2018-0446-GIN,2018,3
OOF,2018-0448-VNM,2018,3
OOF,2018-0450-UGA,2018,3
OOF,2018-0451-IND,2018,3
OOF,2018-0452-IND,2018,3
OOF,2018-0453-RUS,2018,3
OOF,2018-0454-IDN,2018,3
OOF,2018-0455-PHL,2018,3
OOF,2018-0457-USA,2018,3
OOF,2018-0458-IDN,2018,3
OOF,2018-0460-IRN,2018,3
OOF,2018-0462-COD,2018,3
OOF,2018-0463-NPL,2018,3
OOF,2018-0465-CZE,2018,3
OOF,2018-0467-LKA,2018,3
OOF,2018-0468-USA,2018,3
OOF,2018-0471-IDN,2018,3
OOF,2018-0472-IDN,2018,3
OOF,2018-0473-IND,2018,3
OOF,2018-0477-RWA,2018,3
OOF,2018-0478-BOL,2018,3
OOF,2018-0483-IDN,2018,3
OOF,2018-0484-VNM,2018,3
OOF,2018-0486-PHL,2018,3
OOF,2018-0488-ZWE,2018,3
OOF,2018-0489-PHL,2018,3
OOF,2018-0490-HUN,2018,3
OOF,2019-0001-AUT,2019,3
OOF,2019-0001-CHE,2019,3
OOF,2019-0001-DEU,2019,3
OOF,2019-0002-IRN,2019,3
OOF,2019-0003-CHN,2019,3
OOF,2019-0004-ECU,2019,3
OOF,2019-0005-LBN,2019,3
OOF,2019-0007-USA,2019,3
OOF,2019-0008-ARG,2019,3
OOF,2019-0008-BRA,2019,3
OOF,2019-0009-THA,2019,3
OOF,2019-0011-CHN,2019,3
OOF,2019-0012-IND,2019,3
OOF,2019-0013-IDN,2019,3
OOF,2019-0014-RUS,2019,3
OOF,2019-0016-GHA,2019,3
OOF,2019-0017-PAK,2019,3
OOF,2019-0018-RWA,2019,3
OOF,2019-0019-MEX,2019,3
OOF,2019-0020-MDG,2019,3
OOF,2019-0022-IDN,2019,3
OOF,2019-0023-CHL,2019,3
OOF,2019-0024-LBY,2019,3
OOF,2019-0025-CUB,2019,3
OOF,2019-0026-BRA,2019,3
OOF,2019-0027-PER,2019,3
OOF,2019-0028-AUS,2019,3
OOF,2019-0031-COL,2019,3
OOF,2019-0032-DJI,2019,3
OOF,2019-0033-SAU,2019,3
OOF,2019-0041-BHS,2019,3
OOF,2019-0042-DJI,2019,3
OOF,2019-0043-SYR,2019,3
OOF,2019-0044-DZA,2019,3
OOF,2019-0045-USA,2019,3
OOF,2019-0046-USA,2019,3
OOF,2019-0048-MOZ,2019,3
OOF,2019-0048-ZMB,2019,3
OOF,2019-0049-BDI,2019,3
OOF,2019-0050-AFG,2019,3
OOF,2019-0051-BRA,2019,3
OOF,2019-0053-TUR,2019,3
OOF,2019-0054-GIN,2019,3
OOF,2019-0059-CHN,2019,3
OOF,2019-0060-IND,2019,3
OOF,2019-0061-ZAF,2019,3
OOF,2019-0062-COG,2019,3
OOF,2019-0063-BGD,2019,3
OOF,2019-0064-BGD,2019,3
OOF,2019-0065-ZWE,2019,3
OOF,2019-0066-NER,2019,3
OOF,2019-0067-ZMB,2019,3
OOF,2019-0068-IND,2019,3
OOF,2019-0069-MKD,2019,3
OOF,2019-0070-AGO,2019,3
OOF,2019-0072-PER,2019,3
OOF,2019-0073-BOL,2019,3
OOF,2019-0078-ECU,2019,3
OOF,2019-0080-PHL,2019,3
OOF,2019-0081-USA,2019,3
OOF,2019-0082-AFG,2019,3
OOF,2019-0082-IRN,2019,3
OOF,2019-0082-PAK,2019,3
OOF,2019-0083-IDN,2019,3
OOF,2019-0086-USA,2019,3
OOF,2019-0087-EGY,2019,3
OOF,2019-0089-USA,2019,3
OOF,2019-0090-USA,2019,3
OOF,2019-0091-CHL,2019,3
OOF,2019-0092-BOL,2019,3
OOF,2019-0093-PER,2019,3
